feedback_id,brand,source,timestamp,text,engagement_metrics,geo_location
FDBK-MAR-31866,Maruti,Instagram,2025-07-31 23:02:07,Very satisfied with the mileage on my Swift.,"{'likes': 113, 'shares': 91, 'comments': 39}",Delhi
FDBK-MAR-31867,Maruti,DealerReview,2025-03-26 21:38:56,The Brezza is value for money and feature-rich.,"{'likes': 234, 'shares': 29, 'comments': 37}",Jaipur
FDBK-MAR-31868,Maruti,Twitter,2024-03-31 14:00:11,Service delays are frustrating at Maruti dealership.,"{'likes': 34, 'shares': 23, 'comments': 10}",Lucknow
FDBK-MAR-31869,Maruti,DealerReview,2024-05-24 11:26:13,"Saw new Swift campaign online, looks interesting.","{'likes': 332, 'shares': 22, 'comments': 21}",Delhi
FDBK-MAR-31870,Maruti,Twitter,2024-02-16 03:36:03,"Visited dealer to check Grand Vitara, staff was okay.","{'likes': 346, 'shares': 97, 'comments': 16}",Indore
FDBK-MAR-31871,Maruti,DealerReview,2025-03-28 19:41:56,Great service from Maruti dealer when I bought my Baleno.,"{'likes': 312, 'shares': 48, 'comments': 1}",Mumbai
FDBK-MAR-31872,Maruti,Instagram,2024-09-05 04:48:42,The Dzire feels overpriced for what it offers.,"{'likes': 14, 'shares': 47, 'comments': 50}",Hyderabad
FDBK-MAR-31873,Maruti,YouTubeComment,2025-08-06 12:35:01,The Dzire feels overpriced for what it offers.,"{'likes': 236, 'shares': 82, 'comments': 29}",Bengaluru
FDBK-MAR-31874,Maruti,YouTubeComment,2025-06-25 05:26:09,Service delays are frustrating at Maruti dealership.,"{'likes': 137, 'shares': 37, 'comments': 20}",Patna
FDBK-MAR-31875,Maruti,Facebook,2024-01-16 15:56:09,Very satisfied with the mileage on my Ignis.,"{'likes': 445, 'shares': 89, 'comments': 42}",Pune
FDBK-MAR-31876,Maruti,DealerReview,2024-07-24 12:29:41,Great service from Maruti dealer when I bought my WagonR.,"{'likes': 490, 'shares': 4, 'comments': 32}",Indore
FDBK-MAR-31877,Maruti,Instagram,2024-05-17 01:45:32,Great service from Maruti dealer when I bought my Fronx.,"{'likes': 83, 'shares': 1, 'comments': 25}",Ahmedabad
FDBK-MAR-31878,Maruti,Twitter,2024-02-18 16:27:56,The Ertiga feels overpriced for what it offers.,"{'likes': 479, 'shares': 46, 'comments': 14}",Lucknow
FDBK-MAR-31879,Maruti,Instagram,2024-04-26 03:26:55,Very satisfied with the mileage on my Fronx.,"{'likes': 206, 'shares': 97, 'comments': 27}",Patna
FDBK-MAR-31880,Maruti,DealerSurvey,2025-07-17 03:42:56,"Saw new WagonR campaign online, looks interesting.","{'likes': 65, 'shares': 27, 'comments': 49}",Lucknow
FDBK-MAR-31881,Maruti,DealerReview,2025-03-17 18:55:58,"Saw new Swift campaign online, looks interesting.","{'likes': 323, 'shares': 75, 'comments': 11}",Mumbai
FDBK-MAR-31882,Maruti,Instagram,2025-06-20 23:28:38,The Grand Vitara is value for money and feature-rich.,"{'likes': 355, 'shares': 44, 'comments': 48}",Lucknow
FDBK-MAR-31883,Maruti,Instagram,2024-07-18 12:08:54,"Saw new Ertiga campaign online, looks interesting.","{'likes': 168, 'shares': 60, 'comments': 48}",Indore
FDBK-MAR-31884,Maruti,DealerReview,2025-08-15 03:03:04,"Visited dealer to check Grand Vitara, staff was okay.","{'likes': 118, 'shares': 29, 'comments': 42}",Jaipur
FDBK-MAR-31885,Maruti,YouTubeComment,2025-04-12 01:36:45,Great service from Maruti dealer when I bought my Ertiga.,"{'likes': 98, 'shares': 21, 'comments': 42}",Mumbai
FDBK-MAR-31886,Maruti,YouTubeComment,2025-04-03 22:10:21,"Considering buying the Ignis, still comparing options.","{'likes': 68, 'shares': 85, 'comments': 43}",Jaipur
FDBK-MAR-31887,Maruti,Instagram,2025-02-02 05:35:38,"Loving my new Baleno, smooth ride and great features!","{'likes': 372, 'shares': 14, 'comments': 40}",Surat
FDBK-MAR-31888,Maruti,Instagram,2024-10-03 07:09:36,"The Ignis has good design, waiting for more reviews.","{'likes': 52, 'shares': 95, 'comments': 44}",Nagpur
FDBK-MAR-31889,Maruti,Instagram,2024-01-22 11:46:51,The Brezza feels overpriced for what it offers.,"{'likes': 326, 'shares': 42, 'comments': 3}",Jaipur
FDBK-MAR-31890,Maruti,DealerSurvey,2024-07-20 06:22:45,"Test drove the Brezza, decent experience.","{'likes': 307, 'shares': 4, 'comments': 27}",Indore
FDBK-MAR-31891,Maruti,Twitter,2024-08-12 19:34:44,"Considering buying the Baleno, still comparing options.","{'likes': 163, 'shares': 26, 'comments': 6}",Chennai
FDBK-MAR-31892,Maruti,Instagram,2025-01-28 03:47:08,Service delays are frustrating at Maruti dealership.,"{'likes': 104, 'shares': 76, 'comments': 7}",Delhi
FDBK-MAR-31893,Maruti,Facebook,2025-02-28 10:51:54,"Visited dealer to check Baleno, staff was okay.","{'likes': 241, 'shares': 0, 'comments': 35}",Jaipur
FDBK-MAR-31894,Maruti,DealerSurvey,2025-01-28 15:00:33,Facing issues with AC in my Ertiga.,"{'likes': 155, 'shares': 45, 'comments': 22}",Chandigarh
FDBK-MAR-31895,Maruti,DealerSurvey,2025-01-27 11:16:09,"Visited dealer to check Fronx, staff was okay.","{'likes': 284, 'shares': 17, 'comments': 50}",Kolkata
FDBK-MAR-31896,Maruti,Twitter,2025-01-01 03:25:01,Great service from Maruti dealer when I bought my Ertiga.,"{'likes': 342, 'shares': 25, 'comments': 47}",Delhi
FDBK-MAR-31897,Maruti,DealerReview,2024-09-24 05:09:50,Great service from Maruti dealer when I bought my Dzire.,"{'likes': 136, 'shares': 0, 'comments': 7}",Surat
FDBK-MAR-31898,Maruti,Twitter,2024-09-03 06:32:29,Very satisfied with the mileage on my Alto.,"{'likes': 227, 'shares': 44, 'comments': 38}",Patna
FDBK-MAR-31899,Maruti,DealerSurvey,2024-05-21 19:17:03,Great service from Maruti dealer when I bought my Ertiga.,"{'likes': 205, 'shares': 6, 'comments': 30}",Jaipur
FDBK-MAR-31900,Maruti,YouTubeComment,2025-07-07 07:07:03,Facing issues with AC in my Dzire.,"{'likes': 119, 'shares': 86, 'comments': 5}",Nagpur
FDBK-MAR-31901,Maruti,Instagram,2024-08-30 09:00:29,Very satisfied with the mileage on my Baleno.,"{'likes': 43, 'shares': 15, 'comments': 24}",Chennai
FDBK-MAR-31902,Maruti,DealerSurvey,2025-03-07 10:52:11,"Visited dealer to check Ignis, staff was okay.","{'likes': 10, 'shares': 92, 'comments': 7}",Surat
FDBK-MAR-31903,Maruti,YouTubeComment,2025-07-13 08:20:01,Facing issues with AC in my Dzire.,"{'likes': 269, 'shares': 38, 'comments': 38}",Delhi
FDBK-MAR-31904,Maruti,Instagram,2025-03-01 17:13:19,Not happy with the after-sales service for my Swift.,"{'likes': 41, 'shares': 66, 'comments': 29}",Surat
FDBK-MAR-31905,Maruti,Instagram,2025-01-06 16:41:17,"Saw new Alto campaign online, looks interesting.","{'likes': 487, 'shares': 75, 'comments': 45}",Jaipur
FDBK-MAR-31906,Maruti,Facebook,2024-03-21 19:42:13,The Ertiga feels overpriced for what it offers.,"{'likes': 394, 'shares': 92, 'comments': 50}",Bengaluru
FDBK-MAR-31907,Maruti,Twitter,2024-07-22 07:42:36,Great service from Maruti dealer when I bought my Alto.,"{'likes': 500, 'shares': 6, 'comments': 22}",Patna
FDBK-MAR-31908,Maruti,Facebook,2025-04-20 11:48:39,Very satisfied with the mileage on my Alto.,"{'likes': 49, 'shares': 14, 'comments': 33}",Delhi
FDBK-MAR-31909,Maruti,Facebook,2024-04-29 23:26:47,Facing issues with AC in my Dzire.,"{'likes': 36, 'shares': 76, 'comments': 10}",Delhi
FDBK-MAR-31910,Maruti,Instagram,2024-12-28 03:00:32,The Ignis feels overpriced for what it offers.,"{'likes': 194, 'shares': 49, 'comments': 1}",Kolkata
FDBK-MAR-31911,Maruti,DealerSurvey,2024-09-20 17:31:45,"Test drove the Swift, decent experience.","{'likes': 466, 'shares': 18, 'comments': 18}",Jaipur
FDBK-MAR-31912,Maruti,Instagram,2024-01-24 20:14:17,"The Fronx is perfect for my family, spacious and reliable.","{'likes': 201, 'shares': 48, 'comments': 1}",Ahmedabad
FDBK-MAR-31913,Maruti,Twitter,2024-10-30 19:09:21,Not happy with the after-sales service for my Alto.,"{'likes': 408, 'shares': 20, 'comments': 25}",Jaipur
FDBK-MAR-31914,Maruti,Twitter,2025-07-18 06:53:02,Great service from Maruti dealer when I bought my WagonR.,"{'likes': 473, 'shares': 25, 'comments': 8}",Jaipur
FDBK-MAR-31915,Maruti,Twitter,2025-08-21 07:51:51,"Loving my new Swift, smooth ride and great features!","{'likes': 306, 'shares': 35, 'comments': 36}",Patna
FDBK-MAR-31916,Maruti,Twitter,2024-11-24 19:44:03,The Swift is value for money and feature-rich.,"{'likes': 107, 'shares': 43, 'comments': 15}",Lucknow
FDBK-MAR-31917,Maruti,YouTubeComment,2024-08-31 20:23:01,"Saw new Ertiga campaign online, looks interesting.","{'likes': 209, 'shares': 62, 'comments': 47}",Patna
FDBK-MAR-31918,Maruti,Twitter,2024-06-09 05:18:41,Not happy with the after-sales service for my Ertiga.,"{'likes': 326, 'shares': 69, 'comments': 38}",Jaipur
FDBK-MAR-31919,Maruti,DealerReview,2024-02-18 22:30:53,"The Swift is perfect for my family, spacious and reliable.","{'likes': 216, 'shares': 35, 'comments': 21}",Hyderabad
FDBK-MAR-31920,Maruti,Twitter,2024-12-10 13:38:09,Great service from Maruti dealer when I bought my Grand Vitara.,"{'likes': 77, 'shares': 25, 'comments': 25}",Delhi
FDBK-MAR-31921,Maruti,Twitter,2025-05-28 22:21:24,Great service from Maruti dealer when I bought my Alto.,"{'likes': 358, 'shares': 67, 'comments': 17}",Chandigarh
FDBK-MAR-31922,Maruti,Facebook,2024-01-03 06:51:19,"Loving my new Grand Vitara, smooth ride and great features!","{'likes': 480, 'shares': 82, 'comments': 27}",Chandigarh
FDBK-MAR-31923,Maruti,DealerReview,2024-02-26 17:43:27,"Loving my new Swift, smooth ride and great features!","{'likes': 325, 'shares': 44, 'comments': 17}",Lucknow
FDBK-MAR-31924,Maruti,Facebook,2024-01-01 09:41:09,Very satisfied with the mileage on my Brezza.,"{'likes': 437, 'shares': 66, 'comments': 38}",Kolkata
FDBK-MAR-31925,Maruti,Twitter,2025-02-24 12:59:08,Service delays are frustrating at Maruti dealership.,"{'likes': 203, 'shares': 66, 'comments': 30}",Ahmedabad
FDBK-MAR-31926,Maruti,Instagram,2024-10-08 04:56:16,Very satisfied with the mileage on my Brezza.,"{'likes': 119, 'shares': 35, 'comments': 21}",Lucknow
FDBK-MAR-31927,Maruti,DealerReview,2024-10-16 05:40:04,The WagonR feels overpriced for what it offers.,"{'likes': 349, 'shares': 69, 'comments': 50}",Patna
FDBK-MAR-31928,Maruti,Facebook,2024-08-09 03:20:20,"Loving my new Grand Vitara, smooth ride and great features!","{'likes': 357, 'shares': 41, 'comments': 42}",Chandigarh
FDBK-MAR-31929,Maruti,DealerReview,2024-05-13 08:17:54,Service delays are frustrating at Maruti dealership.,"{'likes': 461, 'shares': 68, 'comments': 49}",Indore
FDBK-MAR-31930,Maruti,Twitter,2024-02-02 13:43:42,"Saw new Fronx campaign online, looks interesting.","{'likes': 364, 'shares': 79, 'comments': 10}",Nagpur
FDBK-MAR-31931,Maruti,DealerSurvey,2025-03-19 18:17:15,Not happy with the after-sales service for my Grand Vitara.,"{'likes': 222, 'shares': 80, 'comments': 31}",Indore
FDBK-MAR-31932,Maruti,DealerSurvey,2024-03-13 03:27:26,"The Dzire is perfect for my family, spacious and reliable.","{'likes': 412, 'shares': 22, 'comments': 47}",Pune
FDBK-MAR-31933,Maruti,Facebook,2025-05-01 19:45:47,"The Grand Vitara has good design, waiting for more reviews.","{'likes': 21, 'shares': 9, 'comments': 9}",Patna
FDBK-MAR-31934,Maruti,DealerSurvey,2025-05-27 04:25:23,Very satisfied with the mileage on my Ignis.,"{'likes': 100, 'shares': 44, 'comments': 23}",Chennai
FDBK-MAR-31935,Maruti,Twitter,2025-06-05 08:25:37,The Alto feels overpriced for what it offers.,"{'likes': 488, 'shares': 91, 'comments': 21}",Mumbai
FDBK-MAR-31936,Maruti,YouTubeComment,2024-11-23 08:48:18,Mileage of my Brezza is not as expected.,"{'likes': 428, 'shares': 42, 'comments': 24}",Kolkata
FDBK-MAR-31937,Maruti,YouTubeComment,2024-09-03 17:57:44,The Ertiga feels overpriced for what it offers.,"{'likes': 131, 'shares': 30, 'comments': 45}",Jaipur
FDBK-MAR-31938,Maruti,DealerReview,2024-10-16 08:52:23,Great service from Maruti dealer when I bought my Ertiga.,"{'likes': 261, 'shares': 22, 'comments': 42}",Hyderabad
FDBK-MAR-31939,Maruti,DealerSurvey,2024-10-11 17:09:55,Not happy with the after-sales service for my Fronx.,"{'likes': 13, 'shares': 43, 'comments': 0}",Chennai
FDBK-MAR-31940,Maruti,Twitter,2024-01-25 10:36:59,"The Brezza is perfect for my family, spacious and reliable.","{'likes': 85, 'shares': 30, 'comments': 19}",Jaipur
FDBK-MAR-31941,Maruti,DealerReview,2025-03-06 15:04:22,Facing issues with AC in my Alto.,"{'likes': 176, 'shares': 47, 'comments': 0}",Delhi
FDBK-MAR-31942,Maruti,Facebook,2025-05-21 16:26:34,The Brezza is value for money and feature-rich.,"{'likes': 431, 'shares': 12, 'comments': 28}",Pune
FDBK-MAR-31943,Maruti,Facebook,2025-01-05 10:45:48,"Loving my new Alto, smooth ride and great features!","{'likes': 436, 'shares': 50, 'comments': 26}",Kolkata
FDBK-MAR-31944,Maruti,DealerReview,2024-10-16 09:51:31,"The Baleno is perfect for my family, spacious and reliable.","{'likes': 377, 'shares': 83, 'comments': 17}",Lucknow
FDBK-MAR-31945,Maruti,YouTubeComment,2024-12-28 12:29:04,"The Brezza is perfect for my family, spacious and reliable.","{'likes': 132, 'shares': 2, 'comments': 17}",Lucknow
FDBK-MAR-31946,Maruti,Facebook,2024-10-12 02:26:47,Great service from Maruti dealer when I bought my Fronx.,"{'likes': 265, 'shares': 0, 'comments': 34}",Jaipur
FDBK-MAR-31947,Maruti,DealerReview,2025-05-18 02:33:28,The Brezza is value for money and feature-rich.,"{'likes': 431, 'shares': 52, 'comments': 16}",Lucknow
FDBK-MAR-31948,Maruti,YouTubeComment,2025-06-05 11:32:38,"Loving my new WagonR, smooth ride and great features!","{'likes': 339, 'shares': 82, 'comments': 50}",Patna
FDBK-MAR-31949,Maruti,DealerSurvey,2024-05-25 02:38:32,The Grand Vitara is value for money and feature-rich.,"{'likes': 42, 'shares': 84, 'comments': 27}",Lucknow
FDBK-MAR-31950,Maruti,Facebook,2024-11-18 15:30:29,The Fronx is value for money and feature-rich.,"{'likes': 26, 'shares': 11, 'comments': 8}",Bengaluru
FDBK-MAR-31951,Maruti,DealerReview,2025-02-26 23:04:27,Very satisfied with the mileage on my Ignis.,"{'likes': 299, 'shares': 69, 'comments': 6}",Chandigarh
FDBK-MAR-31952,Maruti,Twitter,2024-08-31 18:14:55,"The Dzire is perfect for my family, spacious and reliable.","{'likes': 241, 'shares': 32, 'comments': 33}",Delhi
FDBK-MAR-31953,Maruti,Twitter,2025-08-21 17:07:14,Great service from Maruti dealer when I bought my Dzire.,"{'likes': 403, 'shares': 76, 'comments': 44}",Bengaluru
FDBK-MAR-31954,Maruti,DealerSurvey,2025-06-06 09:07:33,The Baleno feels overpriced for what it offers.,"{'likes': 291, 'shares': 94, 'comments': 21}",Pune
FDBK-MAR-31955,Maruti,Facebook,2024-05-13 03:56:18,"The Ignis is perfect for my family, spacious and reliable.","{'likes': 92, 'shares': 16, 'comments': 37}",Surat
FDBK-MAR-31956,Maruti,DealerSurvey,2025-06-20 22:13:24,"The Ertiga is perfect for my family, spacious and reliable.","{'likes': 93, 'shares': 8, 'comments': 5}",Delhi
FDBK-MAR-31957,Maruti,DealerReview,2025-07-28 20:59:40,Very satisfied with the mileage on my WagonR.,"{'likes': 161, 'shares': 6, 'comments': 37}",Bengaluru
FDBK-MAR-31958,Maruti,Instagram,2024-10-20 08:29:55,"The Brezza is perfect for my family, spacious and reliable.","{'likes': 431, 'shares': 48, 'comments': 4}",Delhi
FDBK-MAR-31959,Maruti,DealerSurvey,2024-12-28 18:30:54,Great service from Maruti dealer when I bought my Swift.,"{'likes': 16, 'shares': 36, 'comments': 45}",Kolkata
FDBK-MAR-31960,Maruti,Facebook,2025-04-01 19:31:56,The Ignis feels overpriced for what it offers.,"{'likes': 354, 'shares': 50, 'comments': 43}",Hyderabad
FDBK-MAR-31961,Maruti,DealerReview,2024-03-22 18:13:03,"Considering buying the Dzire, still comparing options.","{'likes': 284, 'shares': 96, 'comments': 41}",Lucknow
FDBK-MAR-31962,Maruti,DealerSurvey,2024-05-05 16:42:42,Great service from Maruti dealer when I bought my Swift.,"{'likes': 145, 'shares': 69, 'comments': 13}",Nagpur
FDBK-MAR-31963,Maruti,DealerReview,2024-06-06 23:40:58,Very satisfied with the mileage on my Baleno.,"{'likes': 454, 'shares': 35, 'comments': 47}",Ahmedabad
FDBK-MAR-31964,Maruti,Twitter,2024-05-20 23:48:37,Not happy with the after-sales service for my Baleno.,"{'likes': 488, 'shares': 75, 'comments': 21}",Chandigarh
FDBK-MAR-31965,Maruti,DealerSurvey,2025-08-02 17:29:27,Very satisfied with the mileage on my Fronx.,"{'likes': 356, 'shares': 8, 'comments': 33}",Chennai
FDBK-MAR-31966,Maruti,Twitter,2024-09-10 08:33:33,Mileage of my WagonR is not as expected.,"{'likes': 389, 'shares': 65, 'comments': 20}",Indore
FDBK-MAR-31967,Maruti,DealerReview,2024-08-09 04:46:41,"Test drove the WagonR, decent experience.","{'likes': 274, 'shares': 18, 'comments': 41}",Bengaluru
FDBK-MAR-31968,Maruti,YouTubeComment,2025-07-16 22:08:10,"Saw new Brezza campaign online, looks interesting.","{'likes': 329, 'shares': 10, 'comments': 42}",Indore
FDBK-MAR-31969,Maruti,DealerSurvey,2025-03-14 11:59:32,Very satisfied with the mileage on my Grand Vitara.,"{'likes': 177, 'shares': 82, 'comments': 25}",Patna
FDBK-MAR-31970,Maruti,YouTubeComment,2025-01-19 17:46:34,"The WagonR has good design, waiting for more reviews.","{'likes': 205, 'shares': 45, 'comments': 34}",Lucknow
FDBK-MAR-31971,Maruti,DealerReview,2024-09-27 14:30:08,"The Grand Vitara is perfect for my family, spacious and reliable.","{'likes': 393, 'shares': 90, 'comments': 12}",Nagpur
FDBK-MAR-31972,Maruti,DealerSurvey,2024-03-20 23:10:23,"Visited dealer to check Fronx, staff was okay.","{'likes': 172, 'shares': 14, 'comments': 9}",Jaipur
FDBK-MAR-31973,Maruti,DealerSurvey,2024-12-06 21:36:30,"Considering buying the Ignis, still comparing options.","{'likes': 191, 'shares': 69, 'comments': 31}",Jaipur
FDBK-MAR-31974,Maruti,YouTubeComment,2025-04-11 18:01:04,"The Baleno is perfect for my family, spacious and reliable.","{'likes': 483, 'shares': 86, 'comments': 32}",Hyderabad
FDBK-MAR-31975,Maruti,DealerReview,2024-12-24 09:32:07,"Saw new Grand Vitara campaign online, looks interesting.","{'likes': 151, 'shares': 86, 'comments': 42}",Nagpur
FDBK-MAR-31976,Maruti,YouTubeComment,2025-01-28 07:06:48,"Loving my new Alto, smooth ride and great features!","{'likes': 412, 'shares': 85, 'comments': 50}",Jaipur
FDBK-MAR-31977,Maruti,DealerSurvey,2024-08-22 16:46:58,"Loving my new Ignis, smooth ride and great features!","{'likes': 268, 'shares': 84, 'comments': 4}",Bengaluru
FDBK-MAR-31978,Maruti,Instagram,2025-08-28 16:10:14,The Fronx is value for money and feature-rich.,"{'likes': 292, 'shares': 37, 'comments': 21}",Mumbai
FDBK-MAR-31979,Maruti,Facebook,2025-06-29 07:49:46,Service delays are frustrating at Maruti dealership.,"{'likes': 263, 'shares': 44, 'comments': 13}",Jaipur
FDBK-MAR-31980,Maruti,Instagram,2024-04-06 23:40:34,"Saw new Ertiga campaign online, looks interesting.","{'likes': 272, 'shares': 60, 'comments': 28}",Lucknow
FDBK-MAR-31981,Maruti,Twitter,2025-06-11 22:58:57,"Saw new Alto campaign online, looks interesting.","{'likes': 366, 'shares': 46, 'comments': 36}",Hyderabad
FDBK-MAR-31982,Maruti,Instagram,2024-11-07 14:00:42,"Test drove the Brezza, decent experience.","{'likes': 334, 'shares': 83, 'comments': 16}",Delhi
FDBK-MAR-31983,Maruti,Twitter,2024-10-24 16:04:43,Facing issues with AC in my Grand Vitara.,"{'likes': 268, 'shares': 45, 'comments': 16}",Hyderabad
FDBK-MAR-31984,Maruti,YouTubeComment,2024-10-07 22:06:29,Not happy with the after-sales service for my Swift.,"{'likes': 299, 'shares': 51, 'comments': 1}",Indore
FDBK-MAR-31985,Maruti,DealerReview,2024-02-20 11:30:25,The Brezza feels overpriced for what it offers.,"{'likes': 276, 'shares': 97, 'comments': 7}",Mumbai
FDBK-MAR-31986,Maruti,DealerReview,2024-02-07 17:29:08,Not happy with the after-sales service for my Ertiga.,"{'likes': 442, 'shares': 73, 'comments': 38}",Indore
FDBK-MAR-31987,Maruti,DealerReview,2024-08-24 19:25:14,Great service from Maruti dealer when I bought my Swift.,"{'likes': 377, 'shares': 88, 'comments': 40}",Nagpur
FDBK-MAR-31988,Maruti,YouTubeComment,2024-03-05 00:41:50,Facing issues with AC in my Brezza.,"{'likes': 382, 'shares': 96, 'comments': 49}",Hyderabad
